column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14
4964910986,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522720203539 ,-10,M,-17006,N1
4964910987,1,2020.05.06,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,545780203270 ,-2,EA,-912,N1
4964910988,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020195654 ,-1,EA,-4462,N1
4964910989,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522720203564 ,-10,M,-17006,N1
4964910990,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,544H20203502,-34,M,-15272,N1
4964910991,1,2020.05.06,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,545020203773 ,-13,EA,-5930,N1
4964910992,1,2020.05.06,911,GD 신규경상 소비,100058,"강관전주,6M,85KGF,회색,6.4MX1조,강관근입",8510,0110,545020203360 ,-1,BON,-79243,N2
4964910993,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,544H20203572,-38,M,-17069,N1
4964910994,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522720203563 ,-19,M,-32311,N1
4964910995,2,2020.05.06,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,545020203670 ,-86,EA,-39227,N1
4964910995,1,2020.05.06,911,GD 신규경상 소비,107053,"아몰퍼스주상변압기,20KVA,유탭,내염",8510,0110,545020203670 ,-3,EA,-2583309,N1
4964910996,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020195652 ,-1,EA,-4462,N1
4964910997,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,70NF20203050,-41,M,-69723,N1
4964910998,1,2020.05.06,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,545720203311 ,-156,EA,-71156,N1
4964910999,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020195653 ,-1,EA,-4462,N1
4964911000,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,70NF20203058,-31,M,-52718,N1
4964911001,4,2020.05.06,911,GD 신규경상 소비,100686,"특고압인하용절연전선,PDC,5.0MM,1EA,5.0MM",8510,0110,544H20203873,-9,M,-22879,N1
4964911001,7,2020.05.06,911,GD 신규경상 소비,101876,"완철밴드,단완철용,1방3호,200MM,238MM",8510,0110,544H20203873,-1,EA,-6942,N1
4964911001,6,2020.05.06,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,544H20203873,-1,SET,-32461,N1
4964911001,8,2020.05.06,911,GD 신규경상 소비,102000,"활선클램프,소형,분기고리측,경동선 6.5MM",8510,0110,544H20203873,-3,EA,-13073,N1
4964911001,3,2020.05.06,911,GD 신규경상 소비,106704,"내오손용결합애자,폴리머",8510,0110,544H20203873,-3,EA,-12448,N1
4964911001,5,2020.05.06,911,GD 신규경상 소비,120688,"분기슬리브,BSC-2GW,CU25MM2,CU35MM2",8510,0110,544H20203873,-1,EA,-2048,N1
4964911001,2,2020.05.06,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,544H20203873,-3,EA,-204185,N1
4964911001,1,2020.05.06,911,GD 신규경상 소비,124855,"경완철,2400MM,75MM,75MM,1.8MM",8510,0110,544H20203873,-1,EA,-20948,N1
4964911002,1,2020.05.06,911,GD 신규경상 소비,100376,"스텝볼트,콘크리트전주승주용,M16,160MM",8510,0110,545780203247 ,-2,EA,-912,N1
4964911003,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020204116 ,-3,EA,-13387,N1
4964911004,1,2020.05.06,911,GD 신규경상 소비,100628,"옥외용비닐절연전선,OW,60MM2,19EA,2.0MM",8510,0110,545720203683 ,-813,M,-2880233,N1
4964911005,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203602 ,-96,M,-53523,N1
4964911006,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020203635 ,-1,EA,-4462,N1
4964911007,1,2020.05.06,911,GD 신규경상 소비,100628,"옥외용비닐절연전선,OW,60MM2,19EA,2.0MM",8510,0110,545720203677 ,-226,M,-800655,N1
4964911008,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,545720203671 ,-139,M,-77496,N1
4964911009,5,2020.05.06,911,GD 신규경상 소비,100629,"옥외용비닐절연전선,OW,100MM2,19EA,2.6MM",8510,0110,545020204321 ,-7,M,-40307,N1
4964911009,4,2020.05.06,911,GD 신규경상 소비,100686,"특고압인하용절연전선,PDC,5.0MM,1EA,5.0MM",8510,0110,545020204321 ,-6,M,-15253,N1
4964911009,11,2020.05.06,911,GD 신규경상 소비,101113,"가공지선지지대,일반형,1630MM,300KGF",8510,0110,545020204321 ,-3,EA,-70740,N1
4964911009,10,2020.05.06,911,GD 신규경상 소비,101875,"완철밴드,단완철용,1방2호,170MM,238MM",8510,0110,545020204321 ,-1,EA,-6764,N1
4964911009,9,2020.05.06,911,GD 신규경상 소비,101876,"완철밴드,단완철용,1방3호,200MM,238MM",8510,0110,545020204321 ,-1,EA,-6942,N1
4964911009,8,2020.05.06,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,545020204321 ,-1,SET,-32460,N1
4964911009,12,2020.05.06,911,GD 신규경상 소비,102000,"활선클램프,소형,분기고리측,경동선 6.5MM",8510,0110,545020204321 ,-3,EA,-13073,N1
4964911009,3,2020.05.06,911,GD 신규경상 소비,106704,"내오손용결합애자,폴리머",8510,0110,545020204321 ,-3,EA,-12448,N1
4964911009,7,2020.05.06,911,GD 신규경상 소비,120688,"분기슬리브,BSC-2GW,CU25MM2,CU35MM2",8510,0110,545020204321 ,-1,EA,-2048,N1
4964911009,6,2020.05.06,911,GD 신규경상 소비,120876,"리드선부착형배전용폴리머피뢰기,폴리머",8510,0110,545020204321 ,-3,EA,-200786,N1
4964911009,2,2020.05.06,911,GD 신규경상 소비,121454,"컷아웃스위치,폴리머,25.8KV,100A",8510,0110,545020204321 ,-3,EA,-204185,N1
4964911009,1,2020.05.06,911,GD 신규경상 소비,124855,"경완철,2400MM,75MM,75MM,1.8MM",8510,0110,545020204321 ,-1,EA,-20948,N1
4964911010,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545080204116 ,-1,EA,-4462,N1
4964911011,1,2020.05.06,911,GD 신규경상 소비,100627,"옥외용비닐절연전선,OW,38MM2,7EA,2.6MM",8510,0110,522720203639 ,-173,M,-387586,N1
4964911012,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203600 ,-43,M,-23974,N1
4964911013,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020204113 ,-1,EA,-4462,N1
4964911014,1,2020.05.06,911,GD 신규경상 소비,100627,"옥외용비닐절연전선,OW,38MM2,7EA,2.6MM",8510,0110,522720203624 ,-101,M,-226278,N1
4964911015,2,2020.05.06,911,GD 신규경상 소비,101113,"가공지선지지대,일반형,1630MM,300KGF",8510,0110,545020196106 ,-1,EA,-23580,N1
4964911015,1,2020.05.06,911,GD 신규경상 소비,121700,"환경친화형 전선퓨즈,DV/OW(3.2),220V,50A",8510,0110,545020196106 ,-2,EA,-6632,N1
4964911016,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203597 ,-220,M,-122656,N1
4964911017,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020204117 ,-2,EA,-8925,N1
4964911018,1,2020.05.06,911,GD 신규경상 소비,100626,"옥외용비닐절연전선,OW,22MM2,7EA,2.0MM",8510,0110,522720203633 ,-81,M,-114920,N1
4964911019,1,2020.05.06,911,GD 신규경상 소비,100058,"강관전주,6M,85KGF,회색,6.4MX1조,강관근입",8510,0110,545020204349 ,-1,BON,-96711,N1
4964911020,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203277 ,-278,M,-154993,N1
4964911021,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020204163 ,-1,EA,-4462,N1
4964911022,1,2020.05.06,911,GD 신규경상 소비,100626,"옥외용비닐절연전선,OW,22MM2,7EA,2.0MM",8510,0110,522720203618 ,-65,M,-92219,N1
4964911023,1,2020.05.06,911,GD 신규경상 소비,101619,"인장클램프,WDA-2,ACSR 95MM2,쇄기형",8510,0110,545020183350 ,-19,EA,-108954,N1
4964911024,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H80203833,-1,EA,-4462,N1
4964911025,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203522 ,-104,M,-57983,N1
4964911026,1,2020.05.06,911,GD 신규경상 소비,100626,"옥외용비닐절연전선,OW,22MM2,7EA,2.0MM",8510,0110,522720203617 ,-79,M,-112082,N1
4964911027,1,2020.05.06,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,545020203501 ,-1,SET,-32461,N1
4964911028,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203463 ,-178,M,-99240,N1
4964911029,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203844,-1,EA,-4462,N1
4964911030,1,2020.05.06,911,GD 신규경상 소비,100569,"강심알루미늄절연전선,ACSR-AW-OC,58MM2",8510,0110,545720194078 ,-3,M,-4097,N1
4964911031,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203578 ,-49,M,-27319,N1
4964911032,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H80203864,-2,EA,-8925,N1
4964911033,1,2020.05.06,911,GD 신규경상 소비,100569,"강심알루미늄절연전선,ACSR-AW-OC,58MM2",8510,0110,545720203565 ,-143,M,-195305,N1
4964911034,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,545720203714 ,-28,M,-15611,N1
4964911035,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203834,-2,EA,-8925,N1
4964911036,1,2020.05.06,911,GD 신규경상 소비,100569,"강심알루미늄절연전선,ACSR-AW-OC,58MM2",8510,0110,522720203184 ,-377,M,-514896,N1
4964911037,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,545720203715 ,-34,M,-18956,N1
4964911038,1,2020.05.06,911,GD 신규경상 소비,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,70NF20203073,-22,M,-15969,N1
4964911039,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203847,-1,EA,-4462,N1
4964911040,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203579 ,-45,M,-25089,N1
4964911041,1,2020.05.06,911,GD 신규경상 소비,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,545720194078 ,-1,M,-726,N1
4964911042,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203796,-4,EA,-17849,N1
4964911043,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203580 ,-373,M,-207958,N1
4964911044,1,2020.05.06,911,GD 신규경상 소비,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,522720203577 ,-18,M,-13066,N1
4964911045,2,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203798,-6,EA,-26774,N1
4964911045,1,2020.05.06,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,544H20203798,-1,SET,-32460,N1
4964911046,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203582 ,-84,M,-46832,N1
4964911047,1,2020.05.06,911,GD 신규경상 소비,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,522720203575 ,-422,M,-306317,N1
4964911048,3,2020.05.06,911,GD 신규경상 소비,101113,"가공지선지지대,일반형,1630MM,300KGF",8510,0110,545020204065 ,-1,EA,-23580,N1
4964911048,2,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020204065 ,-1,EA,-4462,N1
4964911048,1,2020.05.06,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,545020204065 ,-2,SET,-64921,N1
4964911049,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203529 ,-33,M,-18398,N1
4964911050,1,2020.05.06,911,GD 신규경상 소비,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,545720203565 ,-143,M,-103800,N1
4964911051,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020204237 ,-2,EA,-8925,N1
4964911052,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203526 ,-267,M,-148860,N1
4964911053,1,2020.05.06,911,GD 신규경상 소비,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,70NF20203056,-168,M,-121946,N1
4964911054,2,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203776,-2,EA,-8925,N1
4964911054,1,2020.05.06,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,544H20203776,-1,SET,-32461,N1
4964911055,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203552 ,-96,M,-53523,N1
4964911056,1,2020.05.06,911,GD 신규경상 소비,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,70NF20203050,-106,M,-76942,N1
4964911057,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203802,-1,EA,-4462,N1
4964911058,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203524 ,-37,M,-20629,N1
4964911059,1,2020.05.06,911,GD 신규경상 소비,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,70NF20203059,-128,M,-92911,N1
4964911060,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020204290 ,-4,EA,-17849,N1
4964911061,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203525 ,-266,M,-148302,N1
4964911062,1,2020.05.06,911,GD 신규경상 소비,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,522720203184 ,-377,M,-273653,N1
4964911063,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020204287 ,-1,EA,-4462,N1
4964911064,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203545 ,-83,M,-46275,N1
4964911065,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H80203798,-1,EA,-4462,N1
4964911066,1,2020.05.06,911,GD 신규경상 소비,100540,"강심알루미늄연선,ACSR,58MM2",8510,0110,522720203404 ,-312,M,-226472,N1
4964911067,1,2020.05.06,911,GD 신규경상 소비,101113,"가공지선지지대,일반형,1630MM,300KGF",8510,0110,545020183350 ,-8,EA,-188639,N1
4964911068,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203527 ,-90,M,-50177,N1
4964911069,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203729,-2,EA,-8925,N1
4964911070,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203563 ,-107,M,-48063,N1
4964911071,1,2020.05.06,911,GD 신규경상 소비,101619,"인장클램프,WDA-2,ACSR 95MM2,쇄기형",8510,0110,545080183350 ,-2,EA,-11469,N1
4964911072,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,545720203685 ,-61,M,-34009,N1
4964911073,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203642,-1,EA,-4462,N1
4964911074,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203539 ,-21,M,-9433,N1
4964911075,2,2020.05.06,911,GD 신규경상 소비,101619,"인장클램프,WDA-2,ACSR 95MM2,쇄기형",8510,0110,545080183350 ,-1,EA,-5734,N1
4964911075,1,2020.05.06,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,545080183350 ,-3,SET,-97381,N1
4964911076,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H80203803,-1,EA,-4462,N1
4964911077,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,545720203686 ,-194,M,-108160,N1
4964911078,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203541 ,-27,M,-12128,N1
4964911079,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020204220 ,-1,EA,-4462,N1
4964911080,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203553 ,-56,M,-31222,N1
4964911081,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203560 ,-28,M,-12577,N1
4964911082,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020204222 ,-3,EA,-13387,N1
4964911083,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203544 ,-194,M,-108160,N1
4964911084,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,545720203674 ,-63,M,-28299,N1
4964911085,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020204223 ,-1,EA,-4462,N1
4964911086,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203543 ,-69,M,-38469,N1
4964911087,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203536 ,-105,M,-47164,N1
4964911088,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,545020204278 ,-2,EA,-8925,N1
4964911089,1,2020.05.06,911,GD 신규경상 소비,120904,AL피복강심 AL도체 비닐절연전선 35mm2,8510,0110,522720203461 ,-482,M,-268728,N1
4964911090,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203531 ,-23,M,-10331,N1
4964911091,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20183989,-2,EA,-8925,N1
4964911092,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522720203611 ,-19,M,-32311,N1
4964911093,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203533 ,-212,M,-95227,N1
4964911094,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203502,-4,EA,-17849,N1
4964911095,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522720203608 ,-19,M,-32311,N1
4964911096,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203534 ,-40,M,-17967,N1
4964911097,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203801,-1,EA,-4462,N1
4964911098,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522720203602 ,-11,M,-18706,N1
4964911099,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203476 ,-71,M,-31892,N1
4964911100,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203786,-1,EA,-4462,N1
4964911101,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522720203610 ,-1,M,-1701,N1
4964911102,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203364 ,-120,M,-53902,N1
4964911103,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203742,-2,EA,-8925,N1
4964911104,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,545720203663 ,-11,M,-18706,N1
4964911105,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,545720203114 ,-54,M,-24256,N1
4964911106,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203787,-1,EA,-4462,N1
4964911107,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,545720203734 ,-10,M,-17006,N1
4964911108,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,545720203544 ,-42,M,-18866,N1
4964911109,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203737,-1,EA,-4462,N1
4964911110,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,545720203671 ,-47,M,-79927,N1
4964911111,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203493 ,-50,M,-22459,N1
4964911112,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203736,-1,EA,-4462,N1
4964911113,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522720203470 ,-186,M,-316306,N1
4964911114,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203475 ,-42,M,-18866,N1
4964911115,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203734,-1,EA,-4462,N1
4964911116,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522720203606 ,-19,M,-32311,N1
4964911117,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203485 ,-125,M,-56148,N1
4964911118,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203795,-1,EA,-4462,N1
4964911119,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522720203600 ,-10,M,-17006,N1
4964911120,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203752,-1,EA,-4462,N1
4964911121,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203473 ,-112,M,-50308,N1
4964911122,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522720203463 ,-113,M,-192164,N1
4964911123,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203750,-2,EA,-8925,N1
4964911124,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203464 ,-75,M,-33689,N1
4964911125,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522720203522 ,-10,M,-17006,N1
4964911126,2,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H20203510,-10,EA,-44624,N1
4964911126,1,2020.05.06,911,GD 신규경상 소비,101903,"주상변압기행거밴드,3대용,S-3,220MM,280MM",8510,0110,544H20203510,-1,SET,-32461,N1
4964911127,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203460 ,-29,M,-13026,N1
4964911128,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522780203277 ,-12,M,-20407,N1
4964911129,1,2020.05.06,911,GD 신규경상 소비,101888,"지선밴드,2방,200MM,260MM",8510,0110,544H80203510,-1,EA,-4462,N1
4964911130,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203459 ,-25,M,-11230,N1
4964911131,1,2020.05.06,911,GD 신규경상 소비,100660,"비닐절연전선(연선),IV,25MM2,7EA,2.14MM",8510,0110,522720203277 ,-52,M,-88430,N1
4964911132,1,2020.05.06,911,GD 신규경상 소비,100539,"강심알루미늄연선,ACSR,32MM2",8510,0110,522720203184 ,-577,M,-259178,N1
4964911133,1,2020.05.06,911,GD 신규경상 소비,101102,"저압가선용랙크,2선용,50MM,409MM,100MM",8510,0110,544H20203718,-2,EA,-6468,N1
4964911134,1,2020.05.06,911,GD 신규경상 소비,100630,"옥외용비닐절연전선,OW,150MM2,19EA,3.2MM",8510,0110,545020204125 ,-7,M,-59261,N1
4964911134,4,2020.05.06,911,GD 신규경상 소비,101113,"가공지선지지대,일반형,1630MM,300KGF",8510,0110,545020204125 ,-2,EA,-47160,N1
